meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1218,9157,1,12,2023-09-03T13:39:14.212000+00:00,28.179,29.813,28.45,,319.0,False,86.442,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2051]",322.0
1218,9157,16,12,2023-09-03T13:39:15.384000+00:00,28.237,29.915,28.542,311.0,314.0,False,86.694,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",319.0
1218,9157,63,12,2023-09-03T13:39:17.900000+00:00,28.31,30.143,28.591,307.0,310.0,False,87.044,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]",331.0
1218,9157,11,12,2023-09-03T13:39:18.244000+00:00,28.362,30.211,28.395,309.0,320.0,False,86.968,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]",345.0
1218,9157,23,12,2023-09-03T13:39:22.681000+00:00,28.244,30.301,28.988,314.0,313.0,False,87.533,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",324.0
1218,9157,81,12,2023-09-03T13:39:23.869000+00:00,28.376,30.184,28.894,,309.0,False,87.454,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",320.0
1218,9157,4,12,2023-09-03T13:39:24.681000+00:00,28.308,30.281,28.849,,318.0,False,87.438,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",315.0
1218,9157,44,12,2023-09-03T13:39:25.384000+00:00,28.227,30.281,28.686,314.0,321.0,False,87.194,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2051]",319.0
1218,9157,14,12,2023-09-03T13:39:29.322000+00:00,28.344,30.153,28.842,314.0,314.0,False,87.339,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1218,9157,27,12,2023-09-03T13:39:31.087000+00:00,29.194,30.785,29.112,314.0,322.0,False,89.091,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,40,12,2023-09-03T13:39:31.806000+00:00,28.18,30.397,29.054,310.0,310.0,False,87.631,"[None, 2048, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",349.0
1218,9157,2,12,2023-09-03T13:39:32.322000+00:00,28.212,31.278,29.204,322.0,329.0,False,88.694,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",335.0
1218,9157,77,12,2023-09-03T13:39:33.103000+00:00,28.237,31.261,29.218,315.0,329.0,False,88.716,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",332.0
1218,9157,31,12,2023-09-03T13:39:34.540000+00:00,28.571,30.347,29.314,307.0,312.0,False,88.232,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",317.0
1218,9157,18,12,2023-09-03T13:39:36.962000+00:00,28.188,30.336,29.286,,314.0,False,87.81,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",323.0
1218,9157,24,12,2023-09-03T13:39:38.087000+00:00,48.832,29.749,28.656,309.0,309.0,True,107.237,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048]",281.0
1218,9157,20,12,2023-09-03T13:39:43.509000+00:00,28.736,30.371,34.166,314.0,315.0,False,93.273,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2064]",307.0
1218,9157,10,12,2023-09-03T13:40:02.165000+00:00,28.524,29.851,29.056,,299.0,False,87.431,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",306.0
1218,9157,55,13,2023-09-03T13:40:39.961000+00:00,28.437,29.961,28.489,307.0,306.0,False,86.887,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",310.0
1218,9157,1,13,2023-09-03T13:40:40.540000+00:00,28.254,29.907,28.505,313.0,322.0,False,86.666,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048]",
1218,9157,16,13,2023-09-03T13:40:42.039000+00:00,28.136,29.853,28.568,315.0,317.0,False,86.557,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",320.0
1218,9157,63,13,2023-09-03T13:40:44.930000+00:00,28.313,30.16,28.489,306.0,308.0,False,86.962,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",330.0
1218,9157,11,13,2023-09-03T13:40:45.211000+00:00,28.52,30.253,28.241,308.0,319.0,False,87.014,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,23,13,2023-09-03T13:40:50.211000+00:00,28.382,30.287,29.007,,314.0,False,87.676,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",320.0
1218,9157,81,13,2023-09-03T13:40:51.336000+00:00,28.468,30.156,28.894,312.0,310.0,False,87.518,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,4,13,2023-09-03T13:40:52.118000+00:00,28.176,30.425,28.758,313.0,320.0,False,87.359,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",329.0
1218,9157,44,13,2023-09-03T13:40:52.586000+00:00,28.176,30.296,28.82,318.0,330.0,False,87.292,"[2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]",325.0
1218,9157,14,13,2023-09-03T13:40:56.711000+00:00,28.219,30.16,28.779,,314.0,False,87.158,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",321.0
1218,9157,40,13,2023-09-03T13:40:59.305000+00:00,28.295,30.367,33.391,308.0,310.0,False,92.053,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2064]",317.0
1218,9157,27,13,2023-09-03T13:41:00.180000+00:00,28.418,30.638,28.953,312.0,313.0,False,88.009,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",325.0
1218,9157,2,13,2023-09-03T13:41:01.055000+00:00,28.374,30.365,29.06,320.0,329.0,False,87.799,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,77,13,2023-09-03T13:41:01.789000+00:00,28.151,30.69,29.166,,325.0,False,88.007,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",333.0
1218,9157,31,13,2023-09-03T13:41:02.883000+00:00,28.362,30.343,29.15,,321.0,False,87.855,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",330.0
1218,9157,18,13,2023-09-03T13:41:04.899000+00:00,28.177,30.572,29.473,313.0,314.0,False,88.222,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",326.0
1218,9157,20,13,2023-09-03T13:41:16.789000+00:00,49.14,29.985,29.299,307.0,306.0,True,108.424,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 0]",270.0
1218,9157,24,13,2023-09-03T13:41:25.320000+00:00,28.148,29.593,28.512,,310.0,False,86.253,"[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2048]",313.0
1218,9157,10,13,2023-09-03T13:41:29.633000+00:00,28.44,29.892,29.036,303.0,301.0,False,87.368,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0
1218,9157,55,14,2023-09-03T13:42:06.804000+00:00,28.356,30.156,28.46,309.0,303.0,False,86.972,"[None, 2048, 2049, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",329.0
1218,9157,1,14,2023-09-03T13:42:07.242000+00:00,28.223,30.28,28.525,314.0,320.0,False,87.028,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",343.0
1218,9157,16,14,2023-09-03T13:42:08.664000+00:00,28.276,30.041,28.623,310.0,312.0,False,86.94,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",317.0
1218,9157,63,14,2023-09-03T13:42:11.914000+00:00,28.618,30.244,28.423,303.0,308.0,False,87.285,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]",
1218,9157,11,14,2023-09-03T13:42:12.226000+00:00,28.229,30.757,28.465,296.0,322.0,False,87.451,"[None, 2048, 2051, 2051, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",350.0
1218,9157,23,14,2023-09-03T13:42:18.085000+00:00,28.419,30.381,28.923,313.0,311.0,False,87.723,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",321.0
1218,9157,81,14,2023-09-03T13:42:18.867000+00:00,28.431,29.99,28.95,,317.0,False,87.371,"[None, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",325.0
1218,9157,4,14,2023-09-03T13:42:19.460000+00:00,28.138,30.447,28.893,,322.0,False,87.478,"[None, 2049, 2049, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",339.0
1218,9157,44,14,2023-09-03T13:42:19.898000+00:00,28.36,30.268,28.898,315.0,327.0,False,87.526,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",336.0
1218,9157,14,14,2023-09-03T13:42:23.898000+00:00,28.743,30.141,28.723,315.0,312.0,False,87.607,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",323.0
1218,9157,27,14,2023-09-03T13:42:28.116000+00:00,28.583,31.022,33.053,319.0,308.0,False,92.658,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064]",327.0
1218,9157,2,14,2023-09-03T13:42:28.788000+00:00,28.074,31.33,33.67,326.0,327.0,False,93.074,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064]",343.0
1218,9157,77,14,2023-09-03T13:42:29.773000+00:00,28.208,30.592,29.191,314.0,330.0,False,87.991,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1218,9157,31,14,2023-09-03T13:42:30.632000+00:00,28.417,30.356,29.318,308.0,322.0,False,88.091,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",324.0
1218,9157,40,14,2023-09-03T13:42:31.445000+00:00,48.307,30.152,28.885,318.0,304.0,True,107.344,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]",281.0
1218,9157,18,14,2023-09-03T13:42:33.070000+00:00,28.293,30.415,29.349,315.0,314.0,False,88.057,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",321.0
1218,9157,24,14,2023-09-03T13:42:51.522000+00:00,28.46,30.365,28.95,311.0,321.0,False,87.775,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]",310.0
1218,9157,10,14,2023-09-03T13:42:56.866000+00:00,28.394,30.051,28.903,306.0,304.0,False,87.348,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",310.0
1218,9157,20,14,2023-09-03T13:43:05.319000+00:00,28.551,30.069,29.46,306.0,304.0,False,88.08,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0
1218,9157,55,15,2023-09-03T13:43:33.803000+00:00,28.562,31.139,28.518,320.0,319.0,False,88.219,"[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048]",327.0
1218,9157,1,15,2023-09-03T13:43:34.225000+00:00,28.137,30.444,28.201,320.0,306.0,False,86.782,"[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",345.0
1218,9157,16,15,2023-09-03T13:43:35.553000+00:00,28.401,30.047,28.866,315.0,328.0,False,87.314,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",320.0
1218,9157,63,15,2023-09-03T13:43:39.163000+00:00,28.352,30.155,28.498,309.0,311.0,False,87.005,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1218,9157,11,15,2023-09-03T13:43:39.663000+00:00,28.425,30.127,28.227,312.0,322.0,False,86.779,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",307.0
1218,9157,23,15,2023-09-03T13:43:45.647000+00:00,28.471,30.42,33.41,316.0,314.0,False,92.301,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064]",318.0
1218,9157,81,15,2023-09-03T13:43:46.241000+00:00,28.471,30.157,29.11,315.0,321.0,False,87.738,"[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",323.0
1218,9157,4,15,2023-09-03T13:43:46.959000+00:00,28.418,30.509,28.869,,321.0,False,87.796,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",333.0
1218,9157,44,15,2023-09-03T13:43:47.350000+00:00,28.254,30.62,29.211,318.0,328.0,False,88.085,"[2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",323.0
1218,9157,14,15,2023-09-03T13:43:51.459000+00:00,28.12,30.043,28.766,318.0,316.0,False,86.929,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",325.0
1218,9157,77,15,2023-09-03T13:43:57.803000+00:00,28.316,30.294,28.817,310.0,311.0,False,87.427,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",326.0
1218,9157,31,15,2023-09-03T13:43:58.772000+00:00,28.46,30.513,29.224,,306.0,False,88.197,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",327.0
1218,9157,27,15,2023-09-03T13:44:00.834000+00:00,50.388,30.303,28.924,315.0,321.0,True,109.615,"[2064, 2064, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",261.0
1218,9157,18,15,2023-09-03T13:44:01.037000+00:00,28.321,30.575,29.283,314.0,311.0,False,88.179,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",325.0
1218,9157,2,15,2023-09-03T13:44:01.865000+00:00,48.951,29.831,28.607,322.0,311.0,True,107.389,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 0]",282.0
1218,9157,40,15,2023-09-03T13:44:18.787000+00:00,28.278,29.812,28.94,309.0,306.0,False,87.03,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",323.0
1218,9157,24,15,2023-09-03T13:44:19.334000+00:00,28.406,30.302,28.937,308.0,309.0,False,87.645,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",327.0
1218,9157,10,15,2023-09-03T13:44:24.271000+00:00,28.462,30.093,28.808,308.0,309.0,False,87.363,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",311.0
1218,9157,20,15,2023-09-03T13:44:33.365000+00:00,28.526,30.121,29.201,308.0,307.0,False,87.848,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0
1218,9157,1,16,2023-09-03T13:45:00.927000+00:00,28.45,29.91,28.358,307.0,306.0,False,86.718,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0
1218,9157,55,16,2023-09-03T13:45:02.005000+00:00,28.387,30.36,28.576,309.0,307.0,False,87.323,"[None, 2049, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",
1218,9157,16,16,2023-09-03T13:45:02.880000+00:00,28.242,30.148,28.765,325.0,325.0,False,87.155,"[None, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",334.0
1218,9157,63,16,2023-09-03T13:45:06.162000+00:00,28.483,30.822,28.671,328.0,323.0,False,87.976,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2048]",331.0
1218,9157,11,16,2023-09-03T13:45:06.427000+00:00,28.121,30.458,28.244,322.0,306.0,False,86.823,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",341.0
1218,9157,81,16,2023-09-03T13:45:13.896000+00:00,28.376,29.995,28.83,311.0,306.0,False,87.201,"[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",320.0
1218,9157,4,16,2023-09-03T13:45:14.708000+00:00,28.356,30.068,28.775,314.0,318.0,False,87.199,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",313.0
1218,9157,44,16,2023-09-03T13:45:15.380000+00:00,28.283,29.987,28.97,315.0,325.0,False,87.24,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",324.0
1218,9157,23,16,2023-09-03T13:45:17.974000+00:00,48.509,30.09,29.006,321.0,306.0,True,107.605,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1218,9157,14,16,2023-09-03T13:45:18.380000+00:00,28.235,30.255,28.674,316.0,312.0,False,87.164,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",323.0
1218,9157,77,16,2023-09-03T13:45:25.255000+00:00,28.558,30.38,28.886,309.0,309.0,False,87.824,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",313.0
